Company Name,Location,Detail,Status Rocket, Rocket,Status Mission,Country of Launch,Companys Country of Origin,Private or State Run,DateTime,Year,Month,Day,Date,Time
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",Soyuz U | Cosmos 1002,StatusRetired,,Success,Kazakhstan,Russia,S,1978-04-06 09:10:00+00:00,1978,04,06,06/04/1978,09:10
General Dynamics,"SLC-36B, Cape Canaveral AFS, Florida, USA",Atlas-SLV3D Centaur-D1AR | Intelsat 4A F6,StatusRetired,,Success,USA,USA,P,1978-03-31 23:36:00+00:00,1978,03,31,31/03/1978,23:36
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",Cosmos-3M (11K65M) | Cosmos 1000,StatusRetired,,Success,Russia,Russia,S,1978-03-31 14:01:00+00:00,1978,03,31,31/03/1978,14:01
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",Soyuz U | Cosmos 999,StatusRetired,,Success,Kazakhstan,Russia,S,1978-03-30 07:50:00+00:00,1978,03,30,30/03/1978,07:50
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",Cosmos-3M (11K65M) | Cosmos 996,StatusRetired,,Success,Russia,Russia,S,1978-03-28 01:30:00+00:00,1978,03,28,28/03/1978,01:30
Martin Marietta,"SLC-40, Cape Canaveral AFS, Florida, USA",Titan III(23)C | DSCS-II 9&10,StatusRetired,,Failure,USA,USA,P,1978-03-25 18:09:00+00:00,1978,03,25,25/03/1978,18:09
RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia",Soyuz U | Cosmos 995,StatusRetired,,Success,Russia,Russia,S,1978-03-17 10:50:00+00:00,1978,03,17,17/03/1978,10:50
Martin Marietta,"SLC-4E, Vandenberg AFB, California, USA",Titan IIID | KH-9 & SSF-D-2,StatusRetired,,Success,USA,USA,P,1978-03-16 18:43:00+00:00,1978,03,16,16/03/1978,18:43
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",Cosmos-3M (11K65M) | Cosmos 994,StatusRetired,,Success,Russia,Russia,S,1978-03-15 15:57:00+00:00,1978,03,15,15/03/1978,15:57
RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia",Soyuz U | Cosmos 993,StatusRetired,,Success,Russia,Russia,S,1978-03-10 10:42:00+00:00,1978,03,10,10/03/1978,10:42
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",Soyuz U | Cosmos 992,StatusRetired,,Success,Kazakhstan,Russia,S,1978-03-04 07:40:00+00:00,1978,03,04,04/03/1978,07:40
RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia",Molniya-M /Block ML | Molniya-1 n†­73,StatusRetired,,Success,Russia,Russia,S,1978-03-02 22:07:00+00:00,1978,03,02,02/03/1978,22:07
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",Cosmos-3M (11K65M) | Cosmos 991,StatusRetired,,Success,Russia,Russia,S,1978-02-28 06:43:00+00:00,1978,02,28,28/02/1978,06:43
Martin Marietta,"SLC-4W, Vandenberg AFB, California, USA",Titan III(34)B Agena-D | Jumpseat 5,StatusRetired,,Success,USA,USA,P,1978-02-25 05:00:00+00:00,1978,02,25,25/02/1978,05:00
General Dynamics,"SLC-3E, Vandenberg AFB, California, USA",Atlas-E/F SGS-1 | GPS-1,StatusRetired,,Success,USA,USA,P,1978-02-22 23:44:00+00:00,1978,02,22,22/02/1978,23:44
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",Cosmos-3M (11K65M) | Cosmos 990,StatusRetired,,Success,Russia,Russia,S,1978-02-17 16:33:00+00:00,1978,02,17,17/02/1978,16:33
MHI,"LA-Y1, Tanegashima Space Center, Japan",N-I | Ume 2,StatusRetired,,Success,Japan,Japan,P,1978-02-16 04:00:00+00:00,1978,02,16,16/02/1978,04:00
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",Soyuz U | Cosmos 989,StatusRetired,,Success,Kazakhstan,Russia,S,1978-02-14 09:30:00+00:00,1978,02,14,14/02/1978,09:30
General Dynamics,"SLC-36A, Cape Canaveral AFS, Florida, USA",Atlas-SLV3D Centaur-D1AR | FLTSATCOM-1,StatusRetired,,Success,USA,USA,P,1978-02-09 21:17:00+00:00,1978,02,09,09/02/1978,21:17
RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia",Soyuz U | Cosmos 988,StatusRetired,,Success,Russia,Russia,S,1978-02-08 12:15:00+00:00,1978,02,08,08/02/1978,12:15
ISAS,"Mu Pad, Uchinoura Space Center, Japan",Mu-III H | Kyokko,StatusRetired,,Success,Japan,Japan,S,1978-02-04 07:00:00+00:00,1978,02,04,04/02/1978,07:00
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",Soyuz U | Cosmos 987,StatusRetired,,Success,Russia,Russia,S,1978-01-31 14:50:00+00:00,1978,01,31,31/01/1978,14:50
CASIC,"Site 138 (LA-2B), Jiuquan Satellite Launch Center, China",Long March 2 | FSW-0 No.3,StatusRetired,,Success,China,China,S,1978-01-26 04:58:00+00:00,1978,01,26,26/01/1978,04:58
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",Soyuz U | Cosmos 986,StatusRetired,,Success,Kazakhstan,Russia,S,1978-01-24 09:50:00+00:00,1978,01,24,24/01/1978,09:50
RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia",Molniya-M /Block ML | Molniya-3 n†­72,StatusRetired,,Success,Russia,Russia,S,1978-01-24 06:51:00+00:00,1978,01,24,24/01/1978,06:51
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",Cosmos-3M (11K65M) | Cosmos 985,StatusRetired,,Success,Russia,Russia,S,1978-01-17 03:26:00+00:00,1978,01,17,17/01/1978,03:26
RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia",Soyuz U | Cosmos 984,StatusRetired,,Success,Russia,Russia,S,1978-01-13 15:15:00+00:00,1978,01,13,13/01/1978,15:15
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",Cosmos-3M (11K65M) | Cosmos 976 to 983,StatusRetired,,Success,Russia,Russia,S,1978-01-10 20:51:00+00:00,1978,01,10,10/01/1978,20:51
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",Vostok-2M | Cosmos 975,StatusRetired,,Success,Russia,Russia,S,1978-01-10 13:23:00+00:00,1978,01,10,10/01/1978,13:23
General Dynamics,"SLC-36B, Cape Canaveral AFS, Florida, USA",Atlas-SLV3D Centaur-D1AR | Intelsat 4A F3,StatusRetired,,Success,USA,USA,P,1978-01-07 00:15:00+00:00,1978,01,07,07/01/1978,00:15
RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia",Soyuz U | Cosmos 974,StatusRetired,,Success,Russia,Russia,S,1978-01-06 15:50:00+00:00,1978,01,06,06/01/1978,15:50
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",Soyuz U | Cosmos 973,StatusRetired,,Success,Kazakhstan,Russia,S,1977-12-27 09:20:00+00:00,1977,12,27,27/12/1977,09:20
RVSN USSR,"Site 32/2, Plesetsk Cosmodrome, Russia",Tsyklon-3 | Cosmos 972,StatusRetired,,Success,Russia,Russia,S,1977-12-27 08:00:00+00:00,1977,12,27,27/12/1977,08:00
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",Cosmos-3M (11K65M) | Cosmos 971,StatusRetired,,Success,Russia,Russia,S,1977-12-23 16:24:00+00:00,1977,12,23,23/12/1977,16:24
RVSN USSR,"Site 90/20, Baikonur Cosmodrome, Kazakhstan",Tsyklon-2 | Cosmos 970,StatusRetired,,Success,Kazakhstan,Russia,S,1977-12-21 10:35:00+00:00,1977,12,21,21/12/1977,10:35
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",Soyuz U | Cosmos 969,StatusRetired,,Success,Russia,Russia,S,1977-12-20 15:50:00+00:00,1977,12,20,20/12/1977,15:50
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",Cosmos-3M (11K65M) | Cosmos 968,StatusRetired,,Success,Russia,Russia,S,1977-12-16 04:25:00+00:00,1977,12,16,16/12/1977,04:25
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",Vostok-2M | Meteor-2 n†­3,StatusRetired,,Success,Russia,Russia,S,1977-12-14 09:30:00+00:00,1977,12,14,14/12/1977,09:30
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",Cosmos-3M (11K65M) | Cosmos 967,StatusRetired,,Success,Russia,Russia,S,1977-12-13 15:53:00+00:00,1977,12,13,13/12/1977,15:53
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",Soyuz U | Cosmos 966,StatusRetired,,Success,Kazakhstan,Russia,S,1977-12-12 09:40:00+00:00,1977,12,12,12/12/1977,09:40
General Dynamics,"LC-13, Cape Canaveral AFS, Florida, USA",Atlas-SLV3A Agena-D | OPS-4258 (Aquacade-3),StatusRetired,,Success,USA,USA,P,1977-12-11 22:45:00+00:00,1977,12,11,11/12/1977,22:45
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",Soyuz U | Soyuz 26,StatusRetired,,Success,Kazakhstan,Russia,S,1977-12-10 01:18:00+00:00,1977,12,10,10/12/1977,01:18
General Dynamics,"SLC-3W, Vandenberg AFB, California, USA",Atlas-E/F MSD | NOSS-2,StatusRetired,,Success,USA,USA,P,1977-12-08 17:45:00+00:00,1977,12,08,08/12/1977,17:45
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",Cosmos-3M (11K65M) | Cosmos 965,StatusRetired,,Success,Russia,Russia,S,1977-12-08 11:00:00+00:00,1977,12,08,08/12/1977,11:00
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",Soyuz U | Cosmos 964,StatusRetired,,Success,Russia,Russia,S,1977-12-04 12:00:00+00:00,1977,12,04,04/12/1977,12:00
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",Cosmos-3M (11K65M) | Tsikada n†­3,StatusRetired,,Failure,Russia,Russia,S,1977-11-29 07:05:00+00:00,1977,11,29,29/11/1977,07:05
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",Cosmos-3M (11K65M) | Cosmos 963,StatusRetired,,Success,Russia,Russia,S,1977-11-24 14:30:00+00:00,1977,11,24,24/11/1977,14:30
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",Cosmos-3M (11K65M) | Cosmos 962,StatusRetired,,Success,Russia,Russia,S,1977-10-28 16:00:00+00:00,1977,10,28,28/10/1977,16:00
RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia",Molniya-M /Block ML | Molniya-3 n†­71,StatusRetired,,Success,Russia,Russia,S,1977-10-28 01:37:00+00:00,1977,10,28,28/10/1977,01:37
RVSN USSR,"Site 90/20, Baikonur Cosmodrome, Kazakhstan",Tsyklon-2 | Cosmos 961,StatusRetired,,Success,Kazakhstan,Russia,S,1977-10-26 05:14:00+00:00,1977,10,26,26/10/1977,05:14
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",Cosmos-3M (11K65M) | Cosmos 960,StatusRetired,,Success,Russia,Russia,S,1977-10-25 05:25:00+00:00,1977,10,25,25/10/1977,05:25
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",Cosmos-3M (11K65M) | Cosmos 959,StatusRetired,,Success,Russia,Russia,S,1977-10-21 10:05:00+00:00,1977,10,21,21/10/1977,10:05
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",Soyuz U | Cosmos 958,StatusRetired,,Success,Russia,Russia,S,1977-10-11 15:14:00+00:00,1977,10,11,11/10/1977,15:14
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",Soyuz U | Soyuz 25,StatusRetired,,Success,Kazakhstan,Russia,S,1977-10-09 02:40:00+00:00,1977,10,09,09/10/1977,02:40
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",Soyuz U | Cosmos 957,StatusRetired,,Success,Kazakhstan,Russia,S,1977-09-30 09:46:00+00:00,1977,09,30,30/09/1977,09:46
General Dynamics,"SLC-36A, Cape Canaveral AFS, Florida, USA",Atlas-SLV3D Centaur-D1AR | Intelsat 4A F5,StatusRetired,,Failure,USA,USA,P,1977-09-30 01:02:00+00:00,1977,09,30,30/09/1977,01:02
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",Cosmos-3M (11K65M) | Intercosmos-17,StatusRetired,,Success,Russia,Russia,S,1977-09-24 00:00:00+00:00,1977,09,24,24/09/1977,00:00
RVSN USSR,"Site 32/2, Plesetsk Cosmodrome, Russia",Tsyklon-3 | Cosmos 956,StatusRetired,,Success,Russia,Russia,S,1977-09-24 10:15:00+00:00,1977,09,24,24/09/1977,10:15
US Air Force,"SLC-4W, Vandenberg AFB, California, USA",Titan III(24)B | OPS 7471,StatusRetired,,Success,USA,USA,S,1977-09-23 18:34:00+00:00,1977,09,23,23/09/1977,18:34
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",Molniya-M /Block SO-L | Prognoz n†­6,StatusRetired,,Success,Kazakhstan,Russia,S,1977-09-22 00:00:00+00:00,1977,09,22,22/09/1977,00:00
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",Vostok-2M | Cosmos 955,StatusRetired,,Success,Russia,Russia,S,1977-09-20 01:00:00+00:00,1977,09,20,20/09/1977,01:00
RVSN USSR,"Site 90/20, Baikonur Cosmodrome, Kazakhstan",Tsyklon-2 | Cosmos 954,StatusRetired,,Success,Kazakhstan,Russia,S,1977-09-18 13:48:00+00:00,1977,09,18,18/09/1977,13:48
RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia",Soyuz U | Cosmos 953,StatusRetired,,Success,Russia,Russia,S,1977-09-16 14:30:00+00:00,1977,09,16,16/09/1977,14:30
RVSN USSR,"Site 90/20, Baikonur Cosmodrome, Kazakhstan",Tsyklon-2 | Cosmos 952,StatusRetired,,Success,Kazakhstan,Russia,S,1977-09-16 14:25:00+00:00,1977,09,16,16/09/1977,14:25
CASIC,"Site 138 (LA-2B), Jiuquan Satellite Launch Center, China",Feng Bao 1 | DDDS 1,StatusRetired,,Success,China,China,S,1977-09-14 00:15:00+00:00,1977,09,14,14/09/1977,00:15
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",Cosmos-3M (11K65M) | Cosmos 951,StatusRetired,,Success,Russia,Russia,S,1977-09-13 19:59:00+00:00,1977,09,13,13/09/1977,19:59
RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia",Soyuz U | Cosmos 950,StatusRetired,,Success,Russia,Russia,S,1977-09-13 15:10:00+00:00,1977,09,13,13/09/1977,15:10
RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia",Soyuz U | Cosmos 949,StatusRetired,,Success,Russia,Russia,S,1977-09-06 17:30:00+00:00,1977,09,06,06/09/1977,17:30
Martin Marietta,"SLC-41, Cape Canaveral AFS, Florida, USA",Titan IIIE | Voyager 1,StatusRetired,,Success,USA,USA,P,1977-09-05 12:56:00+00:00,1977,09,05,05/09/1977,12:56
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",Soyuz U | Cosmos 948,StatusRetired,,Success,Russia,Russia,S,1977-09-02 09:00:00+00:00,1977,09,02,02/09/1977,09:00
RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia",Molniya-M /Block ML | Molniya-1 n†­70,StatusRetired,,Success,Russia,Russia,S,1977-08-30 18:06:00+00:00,1977,08,30,30/08/1977,18:06
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",Soyuz U | Cosmos 947,StatusRetired,,Success,Russia,Russia,S,1977-08-27 10:09:00+00:00,1977,08,27,27/08/1977,10:09
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",Cosmos-3M (11K65M) | Cosmos 939 to 946,StatusRetired,,Success,Russia,Russia,S,1977-08-24 18:20:00+00:00,1977,08,24,24/08/1977,18:20
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",Soyuz U | Cosmos 938,StatusRetired,,Success,Russia,Russia,S,1977-08-24 14:29:00+00:00,1977,08,24,24/08/1977,14:29
RVSN USSR,"Site 90/20, Baikonur Cosmodrome, Kazakhstan",Tsyklon-2 | Cosmos 937,StatusRetired,,Success,Kazakhstan,Russia,S,1977-08-24 07:07:00+00:00,1977,08,24,24/08/1977,07:07
Martin Marietta,"SLC-41, Cape Canaveral AFS, Florida, USA",Titan IIIE | Voyager 2,StatusRetired,,Success,USA,USA,P,1977-08-20 14:29:00+00:00,1977,08,20,20/08/1977,14:29
General Dynamics,"SLC-36B, Cape Canaveral AFS, Florida, USA",Atlas-SLV3D Centaur-D1AR | HEAO-1,StatusRetired,,Success,USA,USA,P,1977-08-12 06:29:00+00:00,1977,08,12,12/08/1977,06:29
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",Soyuz U | Zenit-4MKM n†­399,StatusRetired,,Failure,Kazakhstan,Russia,S,1977-08-10 10:40:00+00:00,1977,08,10,10/08/1977,10:40
RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia",Soyuz U | Cosmos 936,StatusRetired,,Success,Russia,Russia,S,1977-08-03 14:01:00+00:00,1977,08,03,03/08/1977,14:01
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",Soyuz U | Cosmos 935,StatusRetired,,Success,Russia,Russia,S,1977-07-29 08:00:00+00:00,1977,07,29,29/07/1977,08:00
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",Soyuz U | Cosmos 934,StatusRetired,,Success,Russia,Russia,S,1977-07-27 18:07:00+00:00,1977,07,27,27/07/1977,18:07
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",Cosmos-3M (11K65M) | Cosmos 933,StatusRetired,,Success,Russia,Russia,S,1977-07-22 10:00:00+00:00,1977,07,22,22/07/1977,10:00
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",Soyuz U | Cosmos 932,StatusRetired,,Success,Kazakhstan,Russia,S,1977-07-20 07:35:00+00:00,1977,07,20,20/07/1977,07:35
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",Molniya-M /Block 2BL | Cosmos 931,StatusRetired,,Success,Russia,Russia,S,1977-07-20 04:44:00+00:00,1977,07,20,20/07/1977,04:44
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",Cosmos-3M (11K65M) | Cosmos 930,StatusRetired,,Success,Russia,Russia,S,1977-07-19 08:40:00+00:00,1977,07,19,19/07/1977,08:40
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",Cosmos-3M (11K65M) | Cosmos 928,StatusRetired,,Success,Russia,Russia,S,1977-07-13 05:02:00+00:00,1977,07,13,13/07/1977,05:02
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",Soyuz U | Cosmos 927,StatusRetired,,Success,Russia,Russia,S,1977-07-12 09:00:00+00:00,1977,07,12,12/07/1977,09:00
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",Cosmos-3M (11K65M) | Cosmos 926,StatusRetired,,Success,Russia,Russia,S,1977-07-08 17:30:00+00:00,1977,07,08,08/07/1977,17:30
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",Vostok-2M | Cosmos 925,StatusRetired,,Success,Russia,Russia,S,1977-07-07 07:25:00+00:00,1977,07,07,07/07/1977,07:25
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",Cosmos-3M (11K65M) | Cosmos 924,StatusRetired,,Success,Russia,Russia,S,1977-07-04 22:20:00+00:00,1977,07,04,04/07/1977,22:20
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",Cosmos-3M (11K65M) | Cosmos 923,StatusRetired,,Success,Russia,Russia,S,1977-07-01 11:52:00+00:00,1977,07,01,01/07/1977,11:52
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",Soyuz U | Cosmos 922,StatusRetired,,Success,Russia,Russia,S,1977-06-30 14:00:00+00:00,1977,06,30,30/06/1977,14:00
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",Vostok-2M | Meteor-Priroda n†­2,StatusRetired,,Success,Kazakhstan,Russia,S,1977-06-29 18:34:00+00:00,1977,06,29,29/06/1977,18:34
Martin Marietta,"SLC-4E, Vandenberg AFB, California, USA",Titan IIID | KH-9,StatusRetired,,Success,USA,USA,P,1977-06-27 18:30:00+00:00,1977,06,27,27/06/1977,18:30
RVSN USSR,"Site 32/2, Plesetsk Cosmodrome, Russia",Tsyklon-3 | Cosmos 921,StatusRetired,,Success,Russia,Russia,S,1977-06-24 10:30:00+00:00,1977,06,24,24/06/1977,10:30
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",Molniya-M /Block ML | Molniya-1 n†­69,StatusRetired,,Success,Kazakhstan,Russia,S,1977-06-24 05:41:00+00:00,1977,06,24,24/06/1977,05:41
General Dynamics,"SLC-3W, Vandenberg AFB, California, USA",Atlas-E/F SGS-1 | NTS-2,StatusRetired,,Success,USA,USA,P,1977-06-23 09:16:00+00:00,1977,06,23,23/06/1977,09:16
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",Soyuz U | Cosmos 920,StatusRetired,,Success,Kazakhstan,Russia,S,1977-06-22 08:00:00+00:00,1977,06,22,22/06/1977,08:00
RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",Cosmos-2I (63SM) | Cosmos 919,StatusRetired,,Success,Russia,Russia,S,1977-06-18 10:30:00+00:00,1977,06,18,18/06/1977,10:30
RVSN USSR,"Site 90/20, Baikonur Cosmodrome, Kazakhstan",Tsyklon-2 | Cosmos 918,StatusRetired,,Success,Kazakhstan,Russia,S,1977-06-17 07:23:00+00:00,1977,06,17,17/06/1977,07:23
RVSN USSR,"Site 107/1, Kapustin Yar, Russia",Cosmos-3M (11K65M) | Signe 3,StatusRetired,,Success,Russia,Russia,S,1977-06-17 03:30:00+00:00,1977,06,17,17/06/1977,03:30
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",Molniya-M /Block 2BL | Cosmos 917,StatusRetired,,Success,Russia,Russia,S,1977-06-16 01:58:00+00:00,1977,06,16,16/06/1977,01:58
RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia",Soyuz U | Cosmos 916,StatusRetired,,Success,Russia,Russia,S,1977-06-10 08:00:00+00:00,1977,06,10,10/06/1977,08:00
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",Soyuz U | Cosmos 915,StatusRetired,,Success,Russia,Russia,S,1977-06-08 14:00:00+00:00,1977,06,08,08/06/1977,14:00
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",Soyuz U | Cosmos 914,StatusRetired,,Success,Kazakhstan,Russia,S,1977-05-31 07:30:00+00:00,1977,05,31,31/05/1977,07:30
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",Cosmos-3M (11K65M) | Cosmos 913,StatusRetired,,Success,Russia,Russia,S,1977-05-30 22:30:00+00:00,1977,05,30,30/05/1977,22:30
General Dynamics,"SLC-36A, Cape Canaveral AFS, Florida, USA",Atlas-SLV3D Centaur-D1AR | Intelsat 4A F4,StatusRetired,,Success,USA,USA,P,1977-05-26 21:47:00+00:00,1977,05,26,26/05/1977,21:47
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",Soyuz U | Cosmos 912,StatusRetired,,Success,Russia,Russia,S,1977-05-26 07:00:00+00:00,1977,05,26,26/05/1977,07:00
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",Cosmos-3M (11K65M) | Cosmos 911,StatusRetired,,Success,Russia,Russia,S,1977-05-25 11:00:00+00:00,1977,05,25,25/05/1977,11:00
General Dynamics,"LC-13, Cape Canaveral AFS, Florida, USA",Atlas-SLV3A Agena-D | AFP-827 (Canyon-7),StatusRetired,,Success,USA,USA,P,1977-05-23 18:13:00+00:00,1977,05,23,23/05/1977,18:13
RVSN USSR,"Site 90/20, Baikonur Cosmodrome, Kazakhstan",Tsyklon-2 | Cosmos 910,StatusRetired,,Success,Kazakhstan,Russia,S,1977-05-23 12:14:00+00:00,1977,05,23,23/05/1977,12:14
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",Cosmos-3M (11K65M) | Cosmos 909,StatusRetired,,Success,Russia,Russia,S,1977-05-19 16:30:00+00:00,1977,05,19,19/05/1977,16:30
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",Soyuz U | Cosmos 908,StatusRetired,,Success,Kazakhstan,Russia,S,1977-05-17 10:10:00+00:00,1977,05,17,17/05/1977,10:10
Martin Marietta,"SLC-40, Cape Canaveral AFS, Florida, USA",Titan III(23)C | DSCS-II 7&8,StatusRetired,,Success,USA,USA,P,1977-05-12 14:27:00+00:00,1977,05,12,12/05/1977,14:27
RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia",Soyuz U | Cosmos 907,StatusRetired,,Success,Russia,Russia,S,1977-05-05 14:00:00+00:00,1977,05,05,05/05/1977,14:00
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",Molniya-M /Block ML | Molniya-3 n†­68,StatusRetired,,Success,Russia,Russia,S,1977-04-28 09:10:00+00:00,1977,04,28,28/04/1977,09:10
RVSN USSR,"Site 107/1, Kapustin Yar, Russia",Cosmos-3M (11K65M) | Cosmos 906,StatusRetired,,Success,Russia,Russia,S,1977-04-27 00:00:00+00:00,1977,04,27,27/04/1977,00:00
RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia",Soyuz U | Cosmos 905,StatusRetired,,Success,Russia,Russia,S,1977-04-26 14:45:00+00:00,1977,04,26,26/04/1977,14:45
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",Soyuz U | Cosmos 904,StatusRetired,,Success,Kazakhstan,Russia,S,1977-04-20 09:00:00+00:00,1977,04,20,20/04/1977,09:00
RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia",Molniya-M /Block 2BL | Cosmos 903,StatusRetired,,Success,Russia,Russia,S,1977-04-11 01:38:00+00:00,1977,04,11,11/04/1977,01:38
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",Soyuz U | Cosmos 902,StatusRetired,,Success,Russia,Russia,S,1977-04-07 08:59:00+00:00,1977,04,07,07/04/1977,08:59
RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",Cosmos-2I (63SM) | Cosmos 901,StatusRetired,,Success,Russia,Russia,S,1977-04-05 10:30:00+00:00,1977,04,05,05/04/1977,10:30
RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia",Vostok-2M | Meteor n†­37,StatusRetired,,Success,Russia,Russia,S,1977-04-05 02:05:00+00:00,1977,04,05,05/04/1977,02:05
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",Cosmos-3M (11K65M) | Cosmos 900,StatusRetired,,Success,Russia,Russia,S,1977-03-29 00:00:00+00:00,1977,03,29,29/03/1977,00:00
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",Cosmos-3M (11K65M) | Cosmos 899,StatusRetired,,Success,Russia,Russia,S,1977-03-24 22:11:00+00:00,1977,03,24,24/03/1977,22:11
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",Molniya-M /Block ML | Molniya-1 n†­67,StatusRetired,,Success,Russia,Russia,S,1977-03-24 11:51:00+00:00,1977,03,24,24/03/1977,11:51
